year,Base case cost,Modeled transmission and interties
2021,6225594.24283,
2022,6437038.01112,
2023,6561366.18014,
2024,6685252.11501,
2025,6809159.18052,
2026,6975919.18783,
2027,7120638.4263,
2028,7244118.35098,
2029,7386022.68607,
2030,7485739.69459,
2031,7650058.35809,
2032,7815428.27103,
2033,8002774.80623,
2034,8190152.28272,
2035,8311999.11064,
2036,8497699.71976,
2037,8597155.61392,
2038,8782311.35435,
2039,8924252.66806,
2040,9130119.45623,
