year,annotation,Electricity price ($/kwh)
2002,,0.39
2003,,0.4
2004,,0.42
2005,,0.44
2006,,0.46
2007,,0.44
2008,,0.5
2009,,0.6
2010,,0.54
2011,,0.59
2012,,0.59
2013,,0.6
2014,,0.58
2015,,0.62
2016,start of forecast,0.46
2017,,0.49
2018,,0.5
2019,,0.53
2020,,0.54
2021,,0.55
2022,,0.56
2023,,0.56
2024,,0.56
2025,,0.57
2026,,0.57
2027,,0.58
2028,,0.58
2029,,0.58
2030,,0.59
2031,,0.59
2032,,0.6
2033,,0.6
2034,,0.61
2035,,0.61
2036,,0.62
2037,,0.62
2038,,0.63
2039,,0.63
2040,,0.64
