year,Base case cost,Modeled transmission and interties
2021,272433.993415,
2022,280732.05552,
2023,286986.368218,
2024,292562.361222,
2025,297934.711811,
2026,305445.307747,
2027,312054.163353,
2028,317752.48831,
2029,324428.73637,
2030,329237.041425,
2031,336932.234081,
2032,344668.448231,
2033,352176.846587,
2034,359989.976037,
2035,365635.559074,
2036,374487.41134,
2037,379217.336041,
2038,388145.371081,
2039,394872.163481,
2040,403882.241508,
