year,population
2003,347.0
2004,326.0
2005,311.0
2006,303.0
2007,320.0
2008,291.0
2009,302.0
2010,330.0
2011,343.0
2012,351.0
2013,358.0
2014,364.0
2015,370.0
2016,377.0
2017,383.0
2018,389.0
2019,395.0
2020,402.0
2021,408.0
2022,414.0
2023,420.0
2024,427.0
2025,433.0
2026,440.0
2027,446.0
2028,453.0
2029,460.0
2030,467.0
2031,474.0
2032,480.0
2033,486.0
2034,492.0
2035,498.0
2036,505.0
2037,511.0
2038,518.0
2039,524.0
2040,529.0
