year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,43602.65,481850.27,290360.16,55528.47,226834.07,152583.26
2018,46187.82,510196.92,313573.45,58265.31,237827.1,162940.44
2019,49838.37,550273.23,344641.16,62123.49,253368.97,176744.66
2020,51455.34,567867.71,362768.98,63848.98,260192.23,184745.57
2021,52630.47,580574.83,378247.48,65111.22,265120.14,191547.09
2022,53540.67,590349.54,392153.78,66095.85,268910.84,197635.6
2023,54185.41,597191.83,404376.05,66801.83,271564.33,202968.58
2024,54742.21,603056.66,416115.68,67416.06,273838.75,208079.64
2025,55299.36,608921.49,428004.41,68030.94,276113.17,213247.36
2026,56034.5,616741.25,441405.16,68833.41,279145.73,219066.71
2027,56680.85,623583.55,454310.83,69542.26,281799.22,224659.41
2028,57238.37,629448.37,458474.13,70157.46,284073.64,226472.65
2029,57888.27,636290.67,471628.32,70873.83,286727.13,232159.78
2030,58359.77,641178.03,483519.0,71401.43,288622.48,237289.73
2031,59097.37,648997.79,497727.41,72208.44,291655.04,243416.01
2032,59921.45,657795.03,512878.21,73103.56,295066.67,249938.94
2033,60655.83,665614.8,527496.67,73903.15,298099.23,256221.04
2034,61479.59,674412.04,543082.37,74797.23,301510.86,262909.24
2035,61947.86,679299.39,546924.55,75317.06,303406.21,264561.93
2036,62774.14,688096.63,562796.03,76216.35,306817.84,271358.73
2037,63334.39,693961.46,576511.32,76836.24,309092.26,277220.58
2038,64162.02,702758.69,592792.85,77738.14,312503.89,284173.21
2039,64809.89,709600.99,607661.77,78448.51,315157.38,290511.98
2040,65635.27,718398.23,615025.01,79345.24,318569.01,293656.82
