year,Base case cost,Modeled non-residential energy efficiency
2017,708684.331889,766311.322818
2018,748024.018478,800059.918934
2019,803642.196069,848968.360074
2020,828059.932573,869005.74988
2021,845694.964492,882814.311238
2022,859260.37366,892908.577899
2023,868756.160078,899287.151728
2024,876895.40558,904464.632793
2025,885034.651081,909697.670479
2026,895886.978416,917500.928105
2027,905382.764834,924099.185905
2028,913522.010335,929491.202127
2029,923017.796753,936191.729489
2030,929800.501337,940425.635613
2031,940652.828672,948481.677554
