year,annotation,diesel generation efficiency
2002,,9.22
2003,,11.75
2004,,8.54
2005,,9.03
2006,,10.49
2007,,10.68
2008,,9.12
2009,,7.36
2012,,10.38
2013,,10.24
2014,,9.59
2015,,9.7
2016,start of forecast,9.84
2017,,9.84
2018,,9.84
2019,,9.84
2020,,9.84
2021,,9.84
2022,,9.84
2023,,9.84
2024,,9.84
2025,,9.84
2026,,9.84
2027,,9.84
2028,,9.84
2029,,9.84
2030,,9.84
2031,,9.84
2032,,9.84
2033,,9.84
2034,,9.84
2035,,9.84
2036,,9.84
2037,,9.84
2038,,9.84
2039,,9.84
2040,,9.84
