year,annotation,Electricity price ($/kwh)
2002,,0.8
2003,,0.8
2004,,0.79
2005,,0.8
2006,,0.8
2007,,0.93
2008,,1.17
2009,,1.25
2012,,1.7
2013,,1.77
2014,,0.8
2015,,1.72
2016,start of forecast,1.06
2017,,1.13
2018,,1.18
2019,,1.24
2020,,1.27
2021,,1.29
2022,,1.31
2023,,1.32
2024,,1.32
2025,,1.34
2026,,1.35
2027,,1.36
2028,,1.37
2029,,1.38
2030,,1.38
2031,,1.4
2032,,1.41
2033,,1.42
2034,,1.43
2035,,1.44
2036,,1.46
2037,,1.46
2038,,1.48
2039,,1.49
2040,,1.5
