year,Base case cost,Modeled residential energy efficiency
2017,608960.001404,566881.088841
2018,638521.199128,591442.545401
2019,691976.055945,638363.314241
2020,711205.594441,654085.566597
2021,738413.269744,678475.746332
2022,748625.142556,686448.132387
2023,768726.046117,704775.788448
2024,774787.429493,709195.884249
2025,782580.636692,715145.496122
2026,804920.729411,735550.472846
2027,811967.404778,740903.831432
2028,818133.245724,745506.442156
2029,840995.626291,766490.194418
2030,845474.410945,769664.608615
2031,869620.5337,791856.328608
2032,878727.328106,799137.10298
2033,903350.971179,821840.185751
2034,913532.592635,830117.575603
2035,920011.80629,835153.54704
2036,945232.349759,858501.377146
