year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,26966.03,166272.0,384650.65,36948.46,137706.32,224309.36
2018,29070.86,178936.1,402882.52,38838.63,144661.53,235638.68
2019,31993.44,196525.14,436850.36,41459.95,154321.55,255125.7
2020,33342.52,204616.1,448733.68,42677.95,158765.16,262471.91
2021,34342.27,210596.37,466571.82,43584.84,162049.57,271841.45
2022,35050.26,214817.74,472894.52,44230.86,164367.97,275730.62
2023,35524.11,217631.98,486368.97,44666.32,165913.57,282357.07
2024,35939.92,220094.45,490128.79,45050.4,167265.98,284658.64
2025,36473.23,223260.48,494962.85,45540.57,169004.78,287617.79
2026,37066.66,226778.28,509859.2,46087.26,170936.78,295061.53
2027,37544.02,229592.53,514237.94,46531.3,172482.39,297729.46
2028,37962.92,232054.99,518069.34,46922.86,173834.79,300063.91
2029,38558.73,235572.8,533323.58,47475.14,175766.79,307672.05
2030,38862.66,237331.71,536111.42,47766.8,176732.8,309362.99
2031,39515.71,241201.29,552189.09,48367.77,178858.0,317431.44
2032,40111.19,244719.1,557867.03,48918.52,180790.0,320860.3
2033,40764.33,248588.69,574271.91,49519.24,182915.21,329079.06
2034,41417.8,252458.28,580630.12,50120.62,185040.41,332902.47
2035,41837.61,254920.74,584676.26,50513.28,186392.81,335335.55
2036,42491.29,258790.33,601490.16,51114.81,188518.02,343742.19
2037,42854.11,260901.01,605019.63,51458.7,189677.22,345855.87
2038,43509.76,264770.6,622119.84,52064.84,191802.42,354394.03
2039,44046.76,267936.63,627506.07,52562.0,193541.23,357606.82
2040,44758.03,272158.0,634687.71,53212.84,195859.63,361890.55
