year,Base case cost,Modeled transmission and interties
2021,200866.65071,
2022,207213.141043,
2023,211825.119659,
2024,215372.914327,
2025,220373.343252,
2026,225401.57379,
2027,230457.60594,
2028,234951.427702,
2029,240066.924412,
2030,243750.638076,
2031,249405.177163,
2032,255492.958045,
2033,261217.001164,
2034,267465.413585,
2035,271767.713128,
2036,278077.906911,
2037,281931.519318,
2038,288301.949928,
2039,293703.957701,
2040,300139.258741,
