year,annotation,Average Load
2003,,57.0
2004,,63.0
2005,,57.0
2006,,58.0
2007,,62.0
2008,,59.0
2009,,66.0
2010,,67.0
2011,,62.0
2012,,62.0
2013,,63.0
2014,,62.0
2015,,63.0
2016,start of forecast,63.0
2017,,63.0
2018,,63.0
2019,,63.0
2020,,63.0
2021,,64.0
2022,,64.0
2023,,64.0
2024,,64.0
2025,,64.0
2026,,65.0
2027,,65.0
2028,,65.0
2029,,65.0
2030,,66.0
2031,,66.0
2032,,66.0
2033,,66.0
2034,,66.0
2035,,67.0
2036,,67.0
2037,,67.0
2038,,67.0
2039,,68.0
2040,,68.0
