year,Base case cost,Modeled wind power
2019,130859.275686,
2020,139597.672357,
2021,146062.994299,
2022,149991.662342,
2023,153280.427494,
2024,155666.531705,
2025,158930.663289,
2026,162323.425614,
2027,165112.41428,
2028,167889.907281,
2029,170776.324169,
2030,172647.871754,
2031,176366.333356,
2032,179956.164219,
2033,183966.123033,
2034,187604.114982,
2035,189843.238909,
2036,193430.321487,
2037,196071.508749,
2038,199606.039717,
