year,population
2003,271.0
2004,255.0
2005,255.0
2006,216.0
2007,234.0
2008,216.0
2009,224.0
2010,223.0
2011,222.0
2012,222.0
2013,221.0
2014,220.0
2015,219.0
2016,219.0
2017,219.0
2018,219.0
2019,219.0
2020,219.0
2021,219.0
2022,219.0
2023,220.0
2024,220.0
2025,221.0
2026,221.0
2027,222.0
2028,223.0
2029,224.0
2030,226.0
2031,227.0
2032,228.0
2033,228.0
2034,229.0
2035,229.0
2036,230.0
2037,232.0
2038,233.0
2039,234.0
2040,235.0
