year,Base case cost,Modeled non-residential energy efficiency
2017,548299.160446,480568.387085
2018,585623.607985,510805.397002
2019,635119.071027,551158.732132
2020,657838.299964,569310.772923
2021,673254.9196,581419.734083
2022,685425.935102,590851.608012
2023,692728.544403,596259.468718
2024,700031.153704,601682.601672
2025,707333.763005,607120.648968
2026,717070.575407,614593.08711
2027,725184.585742,620733.197976
2028,731675.794009,625540.648179
2029,740601.205378,632381.488974
2030,746281.012612,636542.474949
2031,756017.825013,644082.773805
