year,annotation,Diesel Price ($/gal),Heating Fuel ($/gal)
2016,start of forecast,1.57,2.01
2017,,1.92,2.36
2018,,2.19,2.63
2019,,2.57,3.01
2020,,2.75,3.19
2021,,2.88,3.32
2022,,2.97,3.41
2023,,3.04,3.48
2024,,3.1,3.54
2025,,3.16,3.6
2026,,3.24,3.68
2027,,3.31,3.75
2028,,3.36,3.8
2029,,3.44,3.88
2030,,3.49,3.93
2031,,3.57,4.01
2032,,3.65,4.09
2033,,3.74,4.18
2034,,3.83,4.27
2035,,3.88,4.32
2036,,3.97,4.41
2037,,4.03,4.47
2038,,4.12,4.56
2039,,4.19,4.63
2040,,4.29,4.73
