year,Base case cost,Modeled transmission and interties
2021,509085.468434,
2022,522744.259461,
2023,532098.859784,
2024,539083.468832,
2025,547042.639783,
2026,557577.75843,
2027,567077.125222,
2028,573603.555856,
2029,583996.14669,
2030,589144.310987,
2031,599441.3858,
2032,609684.732851,
2033,619874.35214,
2034,631295.978859,
2035,637526.906802,
2036,648462.745007,
2037,654605.619118,
2038,665414.600107,
2039,674008.057136,
2040,684682.71872,
