year,Base case diesel consumed,Modeled wind power
2019,130361.313423,
2020,130220.450116,
2021,130290.88177,
2022,130502.17673,
2023,130924.76665,
2024,130995.198304,
2025,131065.629957,
2026,130924.76665,
2027,130854.334997,
2028,130713.47169,
2029,130502.17673,
2030,130572.608383,
2031,130502.17673,
2032,130220.450116,
2033,130079.586809,
2034,129938.723503,
2035,129868.291849,
2036,129727.428542,
2037,129797.860196,
2038,129797.860196,
