year,Base case cost,Modeled transmission and interties
2021,960251.076345,
2022,982794.135654,
2023,1000439.37778,
2024,1011511.2337,
2025,1026547.68739,
2026,1041246.77346,
2027,1055161.95522,
2028,1065860.52338,
2029,1078580.47998,
2030,1088349.35031,
2031,1104823.31405,
2032,1118163.0692,
2033,1133963.00201,
2034,1149726.31036,
2035,1160858.7375,
2036,1176563.58758,
2037,1187639.6694,
2038,1204605.95039,
2039,1216342.68112,
2040,1233227.26139,
