year,Base case cost,Modeled wind power
2019,889064.157545,
2020,928471.809328,
2021,955032.163371,
2022,977461.303707,
2023,995028.226543,
2024,1006043.12297,
2025,1021001.25737,
2026,1035614.9042,
2027,1049451.76668,
2028,1060086.25541,
2029,1072727.89272,
2030,1082446.9235,
2031,1098828.32807,
2032,1112082.64399,
2033,1127790.01764,
2034,1143460.76682,
2035,1154529.11454,
2036,1170141.40545,
2037,1181160.52778,
2038,1198034.24961,
