year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,89219.87,1316369.61,691723.9,104890.23,794324.3,579798.8
2018,94515.64,1394774.39,731192.66,110017.74,833436.1,608347.56
2019,101516.64,1498268.71,772581.29,116808.34,885063.67,640692.82
2020,104799.56,1546879.68,796717.33,119987.18,909312.99,658246.77
2021,106930.06,1578241.6,812288.97,122063.04,924957.71,669571.9
2022,108648.86,1603331.13,836179.56,123752.33,937473.48,684287.27
2023,109861.68,1620580.18,844862.69,124975.46,946078.08,690567.99
2024,110716.74,1633124.95,851177.69,125811.3,952335.97,695135.79
2025,111893.02,1650374.0,859860.82,126961.68,960940.56,701416.52
2026,113158.27,1669191.15,869333.32,128181.08,970327.39,708268.22
2027,114321.29,1686440.2,878016.45,129305.24,978931.99,714548.95
2028,115260.85,1700553.06,885120.83,130201.39,985972.11,719687.73
2029,116410.91,1717802.12,893803.95,131300.12,994576.71,725968.46
2030,117160.01,1728778.79,899329.58,132033.31,1000052.36,729965.28
2031,118532.13,1749164.03,909591.46,133357.44,1010221.43,737387.96
2032,,,906497.38,,,738088.92
2033,,,916618.94,,,745450.26
2034,,,926740.51,,,752811.59
2035,,,933747.75,,,757907.9
2036,,,930784.65,,,758891.99
