year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,31017.5,865436.36,137314.24,55784.71,2460124.01,412017.92
2018,33365.69,930710.66,146391.16,55853.53,2462004.16,412332.81
2019,36588.95,1020377.45,158860.05,55936.0,2464586.91,412765.36
2020,38097.0,1062137.39,170429.25,55991.21,2465789.76,420908.48
2021,39148.53,1091213.24,174613.96,56032.33,2466627.26,421051.44
2022,39923.56,1112678.63,177703.35,56058.75,2467245.54,421156.99
2023,40459.78,1127606.83,179851.88,56069.98,2467675.53,421230.38
2024,40900.21,1139803.08,181607.21,56084.87,2468026.83,421290.35
2025,41433.84,1154536.14,189939.4,56106.51,2468451.2,429313.03
2026,42076.22,1172196.3,192567.06,56138.58,2468959.88,429401.5
2027,42625.53,1187319.65,194817.26,56163.7,2469395.49,429477.26
2028,43068.08,1199515.89,196631.94,56182.64,2469746.79,429538.36
2029,43690.84,1216200.35,205626.24,56248.13,2470227.37,437577.9
2030,44077.86,1226445.2,213762.08,56298.16,2470522.46,445587.09
2031,44740.49,1244495.64,216623.48,56341.28,2471042.38,445680.86
2032,45406.68,1263033.93,219562.21,56352.84,2471576.36,445777.17
2033,46051.34,1281084.37,222423.6,56355.39,2472096.28,445870.95
2034,46735.48,1300208.08,225455.13,56360.84,2472647.12,445970.3
2035,47171.78,1312306.76,227373.04,56371.8,2472995.6,446033.15
2036,47892.22,1332113.46,230512.84,56402.62,2473566.11,446136.05
2037,48331.36,1343919.42,232384.34,56441.01,2473906.17,446197.38
2038,49042.9,1363335.85,242690.05,56481.06,2474465.44,454267.86
2039,49583.23,1378166.48,245113.2,56504.71,2474892.62,454346.28
2040,50350.91,1399436.73,248588.51,56523.55,2475505.28,454458.76
