year,Base case cost,Modeled residential energy efficiency
2017,1432067.8059,1336145.57823
2018,1505299.89964,1400810.58648
2019,1586927.23388,1471015.14007
2020,1626040.33153,1504654.82199
2021,1651548.87348,1526593.74499
2022,1671955.70704,1544144.88339
2023,1685560.26275,1555845.64232
2024,1695763.67953,1564621.21152
2025,1709368.23523,1576321.97045
2026,1724673.3604,1589485.32424
2027,1752763.82677,1615671.99383
2028,1764767.92991,1626010.27479
2029,1780201.7768,1639302.35031
2030,1788776.13619,1646686.83671
2031,1805924.85496,1661455.80952
2032,1821358.70185,1674747.88504
2033,1838507.42062,1689516.85784
2034,1855656.13939,1704285.83064
2035,1881375.24062,1728577.08429
2036,1898666.98353,1743489.08123
