year,Base case cost,Modeled residential energy efficiency
2017,306023.77451,324288.034477
2018,321837.643062,338616.989403
2019,338903.314948,353522.786924
2020,348790.19729,362464.724231
2021,356558.461986,369490.532115
2022,361501.903157,373961.500768
2023,365739.138446,377793.759614
2024,362098.17757,373882.814442
2025,365566.175351,377013.331853
2026,363123.318706,374165.498765
2027,367209.27809,377846.481706
2028,363202.733778,373569.953098
2029,367213.05521,377175.298086
2030,369886.602831,379578.861412
2031,366964.705821,376251.987959
2032,371555.169881,380369.979501
2033,375489.85336,383899.686537
2034,372895.97247,380833.33313
2035,375468.669488,383136.045852
2036,372647.874741,379842.778587
