year,Base case cost,Modeled non-residential energy efficiency
2017,806336.533199,800137.33687
2018,851988.391478,840934.064919
2019,918391.094429,900274.760263
2020,947442.276971,926236.314476
2021,970268.20611,946634.6785
2022,984793.797381,959615.455606
2023,997244.304184,970741.835983
2024,1005544.64205,978159.422901
2025,1015920.06439,987431.406549
2026,1028370.57119,998557.786926
2027,1040821.078,1009684.1673
2028,1049121.41586,1017101.75422
2029,1061571.92267,1028228.1346
2030,1069872.26054,1035645.72152
2031,1082322.76734,1046772.10189
