year,population
2003,546.0
2004,526.0
2005,511.0
2006,506.0
2007,525.0
2008,519.0
2009,536.0
2010,556.0
2011,565.0
2012,572.0
2013,580.0
2014,587.0
2015,594.0
2016,601.0
2017,608.0
2018,615.0
2019,621.0
2020,627.0
2021,634.0
2022,640.0
2023,645.0
2024,651.0
2025,657.0
2026,663.0
2027,668.0
2028,674.0
2029,679.0
2030,684.0
2031,690.0
2032,696.0
2033,702.0
2034,708.0
2035,715.0
2036,721.0
2037,726.0
2038,732.0
2039,738.0
2040,745.0
