year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,13293.97,554333.54,500411.32,10698.73,848382.61,384694.2
2018,14439.54,606256.15,530127.35,11176.03,874974.05,401718.03
2019,15987.64,677409.35,571726.04,11822.16,911414.19,425732.06
2020,16718.88,713947.48,590303.21,12111.14,930126.69,436349.97
2021,17127.31,737024.2,599903.88,12257.3,941945.11,441746.48
2022,17422.77,756254.79,606821.08,12348.94,951793.8,445591.97
2023,17516.74,767793.15,608712.38,12346.17,957703.01,446505.39
2024,17611.68,779331.51,605020.08,12345.4,963612.22,443966.03
2025,17669.06,790869.87,606591.66,12319.69,969521.43,444720.1
2026,17828.03,806254.34,610356.47,12344.8,977400.38,446780.86
2027,17916.18,819715.76,607121.33,12333.11,984294.46,444576.13
2028,17985.14,831254.12,608213.33,12319.88,990203.67,445091.18
2029,18088.77,844715.54,604477.3,12321.75,997097.75,442636.8
2030,18025.58,854330.83,604142.3,12230.84,1002022.09,442333.84
2031,18088.64,869715.31,601001.98,12198.98,1009901.04,440283.15
2032,,,603562.5,,,441743.69
2033,,,607006.48,,,443751.32
2034,,,604024.92,,,441886.54
2035,,,603923.28,,,441806.68
2036,,,606727.82,,,443495.62
