year,population
2003,70.0
2004,64.0
2005,64.0
2006,54.0
2007,46.0
2008,40.0
2009,43.0
2010,35.0
2011,35.0
2012,35.0
2013,35.0
2014,35.0
2015,36.0
2016,36.0
2017,36.0
2018,35.0
2019,35.0
2020,35.0
2021,35.0
2022,35.0
2023,35.0
2024,35.0
2025,35.0
2026,35.0
2027,35.0
2028,35.0
2029,35.0
2030,35.0
2031,35.0
2032,35.0
2033,35.0
2034,34.0
2035,34.0
2036,34.0
2037,34.0
2038,34.0
2039,34.0
2040,34.0
