year,Base case cost,Modeled residential energy efficiency
2017,58999.5891365,62631.8857466
2018,64858.3222227,67247.8444901
2019,73227.9409173,73979.4048386
2020,77203.5097972,77028.0782301
2021,79923.635873,79029.3024348
2022,82016.0405466,80510.0384367
2023,83480.7238182,81470.1307989
2024,84736.1666224,82260.8411612
2025,85991.6094266,83057.7280081
2026,87874.7736329,84387.7667283
2027,89339.4569044,85372.2823657
2028,90594.8997086,86186.8435859
2029,92268.8234475,87358.4357168
2030,93105.785317,87832.6868004
2031,94988.9495233,89190.8287128
2032,96872.1137295,90554.2023096
2033,98755.2779358,91922.6849741
2034,100638.442142,93296.1569621
2035,101893.884946,94147.3811839
2036,103986.28962,95706.190463
