year,Base case diesel consumed,Modeled biomass for heat (pellet)
2017,6493.0,4631.71536695
2018,6493.0,4631.71536695
2019,6493.0,4631.71536695
2020,6493.0,4631.71536695
2021,6493.0,4631.71536695
2022,6493.0,4631.71536695
2023,6493.0,4631.71536695
2024,6493.0,4631.71536695
2025,6493.0,4631.71536695
2026,6493.0,4631.71536695
2027,6493.0,4631.71536695
2028,6493.0,4631.71536695
2029,6493.0,4631.71536695
2030,6493.0,4631.71536695
2031,6493.0,4631.71536695
2032,,
2033,,
2034,,
2035,,
2036,,
