year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,11935.37,1114830.52,329271.83,-9137.32,-65892.31,-66103.5
2018,12686.58,1179046.62,357078.45,-7463.24,-53658.46,-54633.88
2019,13706.54,1268949.15,392975.05,-5092.72,-36531.07,-37742.13
2020,14216.51,1310047.46,416657.25,-4012.38,-28701.4,-30082.65
2021,14606.35,1340871.18,438054.76,-3198.73,-22829.16,-24269.63
2022,14884.82,1361420.33,450457.99,-2656.06,-18914.32,-20249.38
2023,15107.34,1376832.2,468017.66,-2248.59,-15978.2,-17345.26
2024,15298.95,1389675.42,478469.55,-1908.07,-13531.43,-14790.45
2025,15501.84,1402518.64,495652.63,-1566.81,-11084.66,-12282.0
2026,15791.2,1423067.79,515543.77,-1015.87,-7169.83,-8051.65
2027,16018.9,1435911.01,533224.12,-671.36,-4723.06,-5374.67
2028,16230.35,1448754.23,551120.67,-324.39,-2276.29,-2624.42
2029,16518.03,1466734.73,577917.73,164.29,1149.19,1350.76
2030,16729.56,1477009.31,595416.07,445.68,3106.61,3698.01
2031,17001.54,1494989.82,615935.96,939.42,6532.09,7873.41
2032,,,636758.53,,,12151.38
2033,,,658876.56,,,17136.43
2034,,,680326.12,,,21626.89
2035,,,700006.34,,,24981.64
2036,,,723075.65,,,30289.08
