year,Base case cost,Modeled residential energy efficiency
2017,104870.451043,109295.683751
2018,106344.246369,109051.910869
2019,114892.671402,115217.902579
2020,119067.483627,118229.200857
2021,121850.691778,120236.733041
2022,118200.099071,115976.680648
2023,119713.945302,117047.28347
2024,114877.95362,111878.859231
2025,116315.241425,112872.903627
2026,117932.190206,113991.203573
2027,113158.856574,108774.626533
2028,114179.403608,109462.741011
2029,109356.055674,104140.744241
2030,110158.662519,104666.323957
2031,111763.876211,105717.483387
2032,106624.724769,100079.683111
2033,108134.240428,101035.144509
2034,109643.756087,101990.605907
2035,103858.188597,95817.2004335
2036,105272.006223,96676.9637991
