year,Base case cost,Modeled non-residential energy efficiency
2017,336368.726113,337189.97913
2018,358742.198438,357629.651143
2019,389581.30894,385803.253106
2020,404093.831529,399061.418736
2021,414373.53503,408452.619391
2022,421629.796325,415081.702205
2023,427071.992296,420053.514317
2024,431304.811384,423920.479292
2025,436142.318914,428339.867835
2026,442793.891767,434416.527082
2027,447631.399297,438835.915626
2028,451864.218386,442702.880601
2029,457911.102798,448227.11628
2030,461539.233445,451541.657688
2031,467586.117857,457065.893367
