year,Base case cost,Modeled transmission and interties
2021,152829.708295,
2022,157762.064475,
2023,160692.620549,
2024,163337.375064,
2025,166391.210314,
2026,170690.521985,
2027,173716.60951,
2028,176312.210913,
2029,180072.423942,
2030,182406.00755,
2031,186642.292247,
2032,190445.316051,
2033,194461.600935,
2034,198641.993788,
2035,201152.766434,
2036,205104.042364,
2037,207786.850901,
2038,212109.54994,
2039,215384.970587,
2040,219872.173991,
