year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,11937.56,307882.32,317348.92,6888.62,233199.02,179743.41
2018,12721.34,326199.63,333730.65,7180.43,241671.75,186273.96
2019,13735.9,350857.54,361887.19,7548.39,253077.35,197737.2
2020,14277.9,362834.24,372782.09,7753.33,258617.21,202065.67
2021,14674.73,371288.38,380472.61,7905.13,262527.7,205121.06
2022,14931.43,376924.47,392103.81,8001.82,265134.69,209957.42
2023,15132.78,381151.54,396013.93,8078.92,267089.94,211505.75
2024,15301.93,384674.1,399272.37,8143.8,268719.31,212796.04
2025,15507.03,388901.17,403182.49,8222.65,270674.55,214344.38
2026,15808.51,393832.75,414507.93,8347.3,272955.67,219032.78
2027,16065.58,398059.82,418482.91,8453.08,274910.92,220601.76
2028,16265.8,401582.38,421795.39,8533.64,276540.29,221909.25
2029,16524.96,406513.96,433391.08,8635.08,278821.41,226683.67
2030,16702.11,409332.01,436084.31,8708.08,280124.91,227743.43
2031,16958.47,414263.59,440797.46,8807.63,282406.03,229597.99
2032,,,445510.61,,,231452.56
2033,,,458136.34,,,236605.46
2034,,,463609.28,,,238752.49
2035,,,473714.75,,,242900.7
2036,,,479274.16,,,245075.25
