year,Base case cost,Modeled wind power
2019,162315.949186,
2020,172447.171794,
2021,179443.268949,
2022,184058.990525,
2023,187612.377085,
2024,190523.338007,
2025,194021.232347,
2026,198121.877729,
2027,201624.789282,
2028,204545.984896,
2029,208638.784492,
2030,210975.517031,
2031,215066.459413,
2032,219157.725869,
2033,223832.865586,
2034,228508.264778,
2035,230845.996304,
2036,235521.310095,
2037,238137.330491,
2038,242806.696341,
