year,Base case cost,Modeled residential energy efficiency
2017,751530.440509,728538.592895
2018,810439.298985,780538.988141
2019,876680.545404,837420.38115
2020,912528.076541,869033.692888
2021,952180.165502,905565.830713
2022,976590.648201,927747.776885
2023,996991.974486,946589.127602
2024,1016152.7956,964412.826802
2025,1047605.79621,994305.85184
2026,1071729.53041,1016423.90317
2027,1103984.89775,1047119.29494
2028,1124129.75353,1065927.0288
2029,1158670.21668,1098684.66273
2030,1176122.11619,1115245.14763
2031,1213008.23113,1150125.5797
2032,1239009.2007,1174120.8664
2033,1276849.07232,1209955.05515
2034,1303531.29666,1234631.59661
2035,1337195.48292,1266958.66096
2036,1364513.54504,1292271.0402
