year,Base case cost,Modeled residential energy efficiency
2017,571660.359591,616054.904409
2018,584844.818925,629189.357635
2019,593088.952584,637365.061884
2020,605686.05729,649930.583785
2021,612251.461145,656473.616487
2022,618575.426714,662781.790653
2023,624754.763894,668949.284282
2024,630837.682149,675022.990885
2025,642757.3887,686930.853885
2026,649066.377473,693225.367205
2027,655224.091324,699372.553454
2028,661388.060736,705525.995265
2029,667666.433811,711791.208838
2030,673680.301218,717798.496494
2031,680027.214328,724130.934152
2032,686382.728835,730471.973207
2033,698503.243984,742578.012903
2034,704880.261981,748940.555448
2035,716859.276522,760909.042387
2036,723256.625091,767291.915505
