year,Base case cost,Modeled residential energy efficiency
2017,43393.4629705,48369.253127
2018,46874.2075387,51009.3256967
2019,51773.0332274,54724.9833873
2020,50625.6732508,53017.1754116
2021,52196.4760088,54183.2101703
2022,53283.9548413,54990.4650033
2023,54129.771711,55618.3298734
2024,51103.9093004,52405.651463
2025,51780.3822841,52895.3084471
2026,52682.3462624,53548.1844258
2027,49550.9212782,50198.807442
2028,50074.2213442,50566.4275082
2029,46885.7466912,47128.8648556
2030,47368.6193366,47456.0575013
2031,48141.2155693,47979.5657343
2032,44718.2618773,44307.5240428
2033,45514.6632821,44823.7014481
2034,46311.064687,45339.8788534
2035,46753.5099119,45626.6440786
2036,47549.9113167,46142.8214838
