year,Base case cost,Modeled residential energy efficiency
2017,360875.07901,361151.550164
2018,378704.169658,378661.564809
2019,413187.645387,412716.806954
2020,424277.162618,423613.199235
2021,431991.609387,431193.298213
2022,437777.444463,436878.372447
2023,441634.667848,440668.421936
2024,445009.73831,443984.715239
2025,437352.494159,436260.297193
2026,453688.490925,452512.326589
2027,457545.714309,456302.376078
2028,460438.631848,459144.913195
2029,464778.008155,463408.71887
2030,479691.079984,478271.410278
2031,484147.153236,482651.912897
2032,489098.345737,487519.138029
2033,481653.360463,479990.185385
2034,486474.889694,484727.747247
2035,489367.807232,487570.284363
2036,494671.489386,492781.602411
