year,Base case cost,Modeled residential energy efficiency
2017,390953.699034,398217.604526
2018,422611.740123,427655.560728
2019,464659.60736,466942.497095
2020,489598.16859,490206.480477
2021,510669.773317,509875.61532
2022,518707.922366,516732.121881
2023,534903.032557,531864.282577
2024,549478.187919,545494.783732
2025,565162.661624,560199.919354
2026,572706.80424,566678.797191
2027,589683.526856,582656.548862
2028,604940.514333,597031.36119
2029,612750.737775,603821.534032
2030,627314.158199,617582.728851
2031,646048.77117,635325.695421
