year,Base case cost,Modeled biomass for heat (pellet)
2017,110887.408928,
2018,121752.945039,
2019,139004.195039,
2020,145069.961151,
2021,151035.531151,
2022,152680.268586,
2023,153300.874697,
2024,152944.800809,
2025,153377.618243,
2026,153703.894355,
2027,153930.84179,
2028,153643.707901,
2029,153668.294013,
2030,149944.357559,
2031,150104.103671,
2032,150150.141106,
2033,153485.721106,
2034,153343.787217,
2035,155523.347217,
2036,155579.764652,
