year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,47427.48,4392174.27,7151753.85,67816.28,9411600.11,4270382.39
2018,51785.79,4803574.86,7612351.56,71213.2,9706594.47,4480029.32
2019,57701.73,5367346.04,8235308.84,75805.25,10110845.99,4763848.52
2020,60641.21,5656850.16,8526494.94,78041.43,10318434.62,4896103.35
2021,62462.79,5839694.86,8704508.93,79413.12,10449543.22,4977010.31
2022,63885.54,5992065.45,8824669.34,80437.64,10558800.39,5031198.83
2023,64599.3,6083487.81,8865863.28,80876.95,10624354.69,5049203.84
2024,65279.76,6174910.16,8891179.19,81277.8,10689908.99,5059857.07
2025,65886.04,6266332.51,8907385.51,81589.31,10755463.29,5066388.23
2026,66790.11,6388228.98,8948017.11,82131.41,10842869.03,5084296.88
2027,67592.83,6494888.39,8983996.67,82625.4,10919349.05,5100373.37
2028,68186.97,6586310.75,8993681.13,82936.37,10984903.35,5104418.65
2029,68680.51,6692970.16,8956481.6,83059.34,11061383.37,5086753.51
2030,68845.05,6769155.45,8883350.27,82922.22,11116011.95,5052675.21
2031,69512.83,6891051.92,8870323.35,83206.61,11203417.69,5046882.1
