year,population
2003,43.0
2004,42.0
2005,40.0
2006,39.0
2007,40.0
2008,37.0
2009,46.0
2010,42.0
2011,43.0
2012,43.0
2013,43.0
2014,43.0
2015,43.0
2016,44.0
2017,44.0
2018,44.0
2019,43.0
2020,43.0
2021,42.0
2022,42.0
2023,41.0
2024,40.0
2025,39.0
2026,38.0
2027,37.0
2028,37.0
2029,35.0
2030,34.0
2031,33.0
2032,32.0
2033,32.0
2034,31.0
2035,31.0
2036,30.0
2037,29.0
2038,28.0
2039,27.0
2040,27.0
