year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,12394.34,1323400.11,1159554.07,22148.53,1093513.55,672451.23
2018,13314.51,1410916.89,1249744.1,23437.75,1144549.26,717305.93
2019,14577.36,1532909.98,1375851.81,25171.92,1215689.93,779775.61
2020,15224.59,1588602.47,1448796.24,26133.95,1248167.2,815297.43
2021,15728.47,1628382.83,1519467.5,26919.69,1271365.24,849154.13
2022,16137.87,1657555.09,1575094.45,27590.72,1288377.14,875679.79
2023,16450.93,1676119.25,1631456.34,28143.93,1299202.9,902151.17
2024,16769.78,1694683.42,1680176.11,28709.41,1310028.65,925086.56
2025,17093.52,1713247.58,1738000.98,29284.93,1320854.41,952163.14
2026,17474.71,1737115.79,1801209.94,29937.95,1334773.24,981833.47
2027,17834.22,1758331.98,1863046.84,30566.12,1347145.53,1010752.97
2028,18171.95,1776896.15,1923346.7,31169.6,1357971.28,1038853.4
2029,18544.58,1798112.34,1986888.59,31825.29,1370343.57,1068478.22
2030,18840.4,1811372.45,2043729.35,32384.04,1378076.26,1094781.24
2031,19279.73,1837892.69,2114030.3,33135.88,1393541.62,1127568.59
2032,,,2191899.32,,,1163678.08
2033,,,2264455.26,,,1197398.26
2034,,,2338111.19,,,1231573.49
2035,,,2411006.06,,,1265075.59
2036,,,2496253.07,,,1304420.41
