year,Base case cost,Modeled residential energy efficiency
2017,15158269.5179,15820074.2318
2018,16356081.8611,16905437.4394
2019,17946445.2509,18339621.4741
2020,18923102.4562,19241312.589
2021,19586176.466,19854409.2052
2022,20120824.6503,20351574.3443
2023,20552271.3796,20754908.7897
2024,20928481.6852,21109253.9856
2025,21348767.4458,21504551.0493
2026,21855408.7352,21979956.4677
2027,22425110.1873,22521545.6359
2028,22817733.267,22892303.6059
2029,23309802.7795,23356260.8345
2030,23712419.6315,23740136.1639
2031,24257152.5044,24253633.1658
2032,24816712.3311,24778833.5344
2033,25314468.1473,25245353.4795
2034,25849252.9637,25745778.8378
2035,26318207.9944,26192868.7588
2036,26923908.2802,26764209.5865
