year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,84111.81,13022703.52,11165213.52,115351.68,12889143.22,3993056.0
2018,90391.85,13910589.55,11990969.71,125523.06,13608292.83,4365112.16
2019,98943.17,15143764.59,13080165.24,139420.04,14607111.72,4866280.01
2020,103616.45,15735688.61,13764012.65,146960.16,15086544.79,5159089.8
2021,106765.91,16130304.62,14228398.06,152046.17,15406166.84,5357778.41
2022,109238.14,16426266.63,14604607.09,156032.71,15645883.37,5516217.56
2023,111187.92,16648238.14,14909563.72,159171.45,15825670.77,5642707.66
2024,112818.27,16820882.64,15177277.55,161788.96,15965505.42,5751204.13
2025,114648.22,17018190.65,15475762.64,164731.87,16125316.44,5873004.81
2026,116851.66,17264825.66,15834517.14,168284.89,16325080.22,6020891.6
2027,119178.52,17486797.16,16242791.21,172014.65,16504867.62,6182318.97
2028,120847.66,17659441.67,16522143.03,174701.72,16644702.27,6295590.24
2029,122963.71,17881413.18,16871527.1,178113.1,16824489.67,6438275.68
2030,124588.63,18029394.18,17160368.46,180720.2,16944347.94,6552051.17
2031,126900.41,18276029.19,17546613.29,184455.83,17144111.72,6710539.21
2032,,,17941448.82,,,6875263.51
2033,,,18291981.45,,,7022486.69
2034,,,18667808.49,,,7181444.47
2035,,,19003207.15,,,7315000.84
2036,,,19431720.65,,,7492187.63
