year,Base case cost,Modeled diesel efficiency
2019,513117.600555,699556.295408
2020,543843.205379,722025.71617
2021,565351.128756,736243.464362
2022,580713.931167,744999.775895
2023,590879.952604,749153.847465
2024,599789.919868,752285.296098
2025,610527.846822,757194.976024
2026,624333.752906,765007.44833
2027,635387.79319,770429.27953
2028,644596.311932,774281.816166
2029,656874.336921,781030.7234
2030,664548.102539,783697.368466
2031,677162.856945,790956.825532
2032,690982.507087,799410.279107
2033,705152.630703,808278.669901
2034,718979.152874,816928.76309
2035,728196.834321,821480.86369
2036,743559.636733,831709.147497
2037,751614.418176,835381.382929
2038,766984.856176,845789.768963
