year,Base case cost,Modeled non-residential energy efficiency
2017,38408.9554077,37814.0204716
2018,40715.2650802,39951.47559
2019,43875.7635203,42880.5807523
2020,45498.7221788,44384.7158356
2021,46523.7486999,45334.6958882
2022,47377.9374675,46126.3459321
2023,47890.450728,46601.3359584
2024,48402.9639886,47076.3259847
2025,48915.4772492,47551.316011
2026,49598.8282632,48184.6360461
2027,50196.7604006,48738.7910768
2028,50709.2736611,49213.7811031
2029,51307.2057984,49767.9361338
2030,51734.3001822,50163.7611558
2031,52417.6511963,50797.0811908
