year,Base case cost,Modeled residential energy efficiency
2017,775708.791665,776022.739819
2018,769860.460519,763901.772322
2019,827521.21513,813631.804068
2020,859555.89043,840999.987175
2021,870423.377612,848087.567887
2022,905052.624239,879652.841955
2023,944901.08452,916812.865494
2024,1012543.81524,982141.851343
2025,1084486.57473,1051465.66567
2026,1150083.82555,1114477.50049
2027,1193495.13636,1155336.13857
2028,1227875.88853,1187365.96085
2029,1550786.88844,1507787.49033
2030,1858749.70531,1813630.86538
2031,2132183.29729,2084465.49425
