year,Base case cost,Modeled non-residential energy efficiency
2017,1649896.14832,1763279.475
2018,1735165.09983,1833601.00005
2019,1852777.44672,1933515.31539
2020,1908643.3115,1977424.50239
2021,1946867.32424,2005446.83099
2022,1973330.1023,2022928.1254
2023,1993912.263,2035214.29905
2024,2011554.11504,2044976.5407
2025,2029195.96707,2054886.12508
2026,2052718.43645,2070289.22015
2027,2073300.59716,2083158.02154
2028,2090942.4492,2093489.23564
2029,2111524.6099,2106629.26809
2030,2126226.15327,2114550.54573
2031,2149748.62265,2130624.0547
