year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,89219.87,1316369.61,691723.9,120687.8,927464.45,667122.6
2018,94515.64,1394774.39,731192.66,125908.84,967914.24,696218.02
2019,101516.64,1498268.71,772581.29,132826.57,1021307.95,728552.7
2020,104799.56,1546879.68,796717.33,136063.81,1046386.82,746442.77
2021,106930.06,1578241.6,812288.97,138180.71,1062566.73,757984.76
2022,108648.86,1603331.13,836179.56,139906.54,1075510.66,773611.83
2023,109861.68,1620580.18,844862.69,141162.73,1084409.61,780012.82
2024,110716.74,1633124.95,851177.69,142015.58,1090881.58,784668.09
2025,111893.02,1650374.0,859860.82,143189.47,1099780.53,791069.08
2026,113158.27,1669191.15,869333.32,144429.98,1109488.48,798051.98
2027,114321.29,1686440.2,878016.45,145574.33,1118387.43,804452.97
2028,115260.85,1700553.06,885120.83,146484.06,1125668.39,809690.15
2029,116410.91,1717802.12,893803.95,147599.89,1134567.34,816091.14
2030,117160.01,1728778.79,899329.58,148348.19,1140230.31,820164.5
2031,118532.13,1749164.03,909591.46,149695.77,1150747.26,827729.3
