year,Base case diesel consumed,Modeled non-residential ashp
2017,21639.7213616,-25403.1511636
2018,21639.7213616,-25403.1511636
2019,21639.7213616,-25403.1511636
2020,21639.7213616,-25403.1511636
2021,21639.7213616,-25403.1511636
2022,21639.7213616,-25403.1511636
2023,21639.7213616,-25403.1511636
2024,21639.7213616,-25403.1511636
2025,21639.7213616,-25403.1511636
2026,21639.7213616,-25403.1511636
2027,21639.7213616,-25403.1511636
2028,21639.7213616,-25403.1511636
2029,21639.7213616,-25403.1511636
2030,21639.7213616,-25403.1511636
2031,21639.7213616,-25403.1511636
