year,Base case diesel consumed,Modeled wind power
2019,134293.098646,
2020,134149.538066,
2021,134221.318356,
2022,134436.659226,
2023,134939.121256,
2024,135010.901547,
2025,135082.681837,
2026,135010.901547,
2027,134939.121256,
2028,134723.780386,
2029,134508.439516,
2030,134580.219806,
2031,134436.659226,
2032,134221.318356,
2033,134005.977486,
2034,133790.636616,
2035,133790.636616,
2036,133575.295745,
2037,133647.076035,
2038,133647.076035,
