year,Base case cost,Modeled transmission and interties
2021,1978322.21822,
2022,2024731.04695,
2023,2062104.17277,
2024,2084913.07774,
2025,2115893.45093,
2026,2147351.88085,
2027,2176062.56127,
2028,2196989.38703,
2029,2223248.05274,
2030,2243370.93925,
2031,2276132.89924,
2032,2304893.82586,
2033,2336246.02095,
2034,2367486.23879,
2035,2391699.16623,
2036,2422788.64546,
2037,2445583.19437,
2038,2480520.09715,
2039,2504715.79732,
2040,2539540.72285,
