year,Base case cost,Modeled residential energy efficiency
2017,1628531.6618,1657418.17285
2018,1764802.39553,1755442.85932
2019,1943742.99773,1884832.24987
2020,2040313.82013,1953448.83476
2021,2113656.53646,2005154.97368
2022,2173061.71481,2046785.29956
2023,2222766.73355,2081441.40215
2024,2266392.09246,2111796.67151
2025,2314369.61922,2145733.01551
2026,2365718.85477,2180945.90586
2027,2415874.86351,2217109.4695
2028,2447754.36434,2236382.27534
2029,2511245.03961,2284876.70493
2030,2559206.22778,2321765.78242
2031,2619564.74961,2366863.91804
2032,2659101.32931,2391285.6271
2033,2699049.74838,2416166.99183
2034,2749676.35193,2451111.00534
2035,2776931.9288,2466496.77612
2036,2820293.07382,2494443.19865
