year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,31898.67,1526570.76,1282681.02,15571.66,3035073.4,345850.65
2018,34913.5,1663704.3,1415140.72,15640.2,3035073.4,349661.67
2019,39057.39,1853781.8,1591223.06,15704.05,3035073.4,352519.94
2020,41125.11,1945348.81,1684935.61,15758.4,3035073.4,355378.21
2021,42604.12,2008707.98,1755420.05,15811.45,3035073.4,358236.48
2022,43762.76,2055142.44,1811966.96,15876.01,3035073.4,361094.75
2023,44614.71,2089859.79,1858813.71,15917.17,3035073.4,363953.02
2024,45363.65,2117199.71,1899580.8,15976.77,3035073.4,366811.29
2025,46204.71,2148879.29,1944700.06,16034.43,3035073.4,369669.56
2026,47250.12,2190974.08,1994143.78,16083.32,3035073.4,371575.07
2027,48079.73,2223955.56,2041441.52,16123.95,3035073.4,374433.34
2028,48759.62,2251295.48,2072368.26,16154.07,3035073.4,375386.1
2029,49815.2,2290352.5,2132047.91,16223.96,3035073.4,379197.13
2030,50514.55,2312050.84,2176198.07,16299.06,3035073.4,383008.15
2031,51569.55,2353711.67,2233698.33,16346.02,3035073.4,385866.42
2032,52509.07,2395372.49,2273234.91,16354.54,3035073.4,385866.42
2033,53453.05,2437467.28,2313183.32,16361.19,3035073.4,385866.42
2034,54461.54,2483033.8,2362857.17,16364.03,3035073.4,386819.18
2035,55100.82,2511675.62,2390112.75,16367.39,3035073.4,386819.18
2036,56145.67,2557242.14,2433473.89,16380.89,3035073.4,386819.18
2037,56779.32,2584582.06,2466184.29,16390.75,3035073.4,387771.94
2038,57775.96,2628846.68,2508421.18,16397.78,3035073.4,387771.94
2039,58495.02,2665733.87,2536714.72,16371.54,3035073.4,386819.18
2040,59475.13,2715640.06,2570139.23,16339.21,3035073.4,384913.67
