year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,32508.84,2397480.35,3750079.24,42343.95,6768563.39,1795034.06
2018,35387.1,2622044.49,3960024.63,42947.19,6898006.31,1812443.57
2019,39361.14,2929780.53,4256180.96,43847.86,7075391.06,1841697.18
2020,41243.84,3087807.14,4375745.61,44149.69,7166480.52,1845632.79
2021,42357.74,3187613.42,4428468.09,44270.18,7224010.71,1840515.55
2022,43231.8,3270785.33,4460836.42,44322.0,7271952.53,1832664.38
2023,43643.37,3320688.47,4456104.54,44240.56,7300717.62,1819768.66
2024,44024.81,3370591.61,4443536.0,44133.87,7329482.72,1804467.05
2025,44414.01,3420494.75,4429464.1,44041.08,7358247.81,1788989.05
2026,45011.73,3487032.27,4437218.78,44004.7,7396601.27,1777904.2
2027,45471.43,3545252.61,4428187.48,43916.37,7430160.54,1763190.53
2028,45846.23,3595155.75,4416126.72,43827.26,7458925.64,1749434.95
2029,46189.21,3653376.08,4376162.22,43638.7,7492484.91,1725146.18
2030,46362.66,3694962.03,4332168.35,43440.85,7516455.82,1703011.71
2031,46851.47,3761499.55,4316645.23,43335.22,7554809.28,1686222.85
2032,47394.32,3828037.08,4306089.86,43288.19,7593162.74,1671503.3
2033,48085.73,3902891.79,4322782.14,43317.34,7636310.38,1664612.91
2034,48761.3,3977746.5,4330497.71,43337.85,7679458.02,1655182.86
2035,49079.89,4027649.64,4307236.93,43236.01,7708223.11,1640113.23
2036,49688.11,4102504.36,4303946.27,43207.62,7751370.75,1627905.41
2037,49864.61,4144090.31,4262997.49,43052.2,7775341.67,1609101.13
2038,50456.55,4218945.02,4255986.02,43021.68,7818489.31,1596456.76
2039,50823.71,4277165.35,4233431.15,42921.84,7852048.58,1581642.89
2040,51485.38,4360337.25,4221255.83,42905.26,7899990.4,1567079.14
