year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,21507390.0,5045742.0,16461648.0
2004,,21831978.0,5016329.0,16815649.0
2005,,23273732.0,4957098.0,18316634.0
2006,,23293102.0,4919817.0,18373285.0
2007,,24671165.0,4782425.0,19888740.0
2008,,23489829.0,4678174.0,18811655.0
2009,,23997951.0,4928031.0,19069920.0
2010,,23560646.0,5103403.0,18457243.0
2011,,25671095.0,5069385.0,20601710.0
2012,,25613705.0,4998120.0,20615585.0
2013,,26501993.0,4572367.0,21929626.0
2014,start of forecast,25870217.0,4821243.0,21048974.0
2015,,25858260.0,4809287.0,21048974.0
2016,,25848074.0,4799100.0,21048974.0
2017,,25838243.0,4789270.0,21048974.0
2018,,25821132.0,4772159.0,21048974.0
2019,,25804678.0,4755704.0,21048974.0
2020,,25783732.0,4734759.0,21048974.0
2021,,25765228.0,4716254.0,21048974.0
2022,,25746212.0,4697239.0,21048974.0
2023,,25726115.0,4677141.0,21048974.0
2024,,25704207.0,4655233.0,21048974.0
2025,,25683549.0,4634575.0,21048974.0
2026,,25663003.0,4614030.0,21048974.0
2027,,25640855.0,4591881.0,21048974.0
2028,,25621002.0,4572028.0,21048974.0
2029,,25591582.0,4542608.0,21048974.0
2030,,25565925.0,4516951.0,21048974.0
2031,,25541169.0,4492195.0,21048974.0
2032,,25521072.0,4472099.0,21048974.0
2033,,25504846.0,4455872.0,21048974.0
2034,,25488159.0,4439186.0,21048974.0
2035,,25468575.0,4419602.0,21048974.0
2036,,25448640.0,4399667.0,21048974.0
2037,,25427397.0,4378423.0,21048974.0
2038,,25407705.0,4358731.0,21048974.0
2039,,25386999.0,4338026.0,21048974.0
2040,,25366843.0,4317870.0,21048974.0
