year,Base case cost,Modeled transmission and interties
2021,314177.412032,
2022,326338.66369,
2023,335668.419856,
2024,344007.367432,
2025,353499.537148,
2026,363875.099084,
2027,373535.697667,
2028,381584.19138,
2029,391700.235369,
2030,399382.654096,
2031,411586.872302,
2032,422130.003774,
2033,433865.88661,
2034,445339.673506,
2035,453827.285337,
2036,466910.599109,
2037,474735.666774,
2038,487977.956772,
2039,497484.735114,
2040,510496.724417,
