year,Base case diesel consumed,Modeled diesel efficiency
2019,35281.4613977,32074.0558161
2020,35281.4613977,32074.0558161
2021,35281.4613977,32074.0558161
2022,35189.5825919,31990.529629
2023,35189.5825919,31990.529629
2024,35189.5825919,31990.529629
2025,35189.5825919,31990.529629
2026,35189.5825919,31990.529629
2027,35189.5825919,31990.529629
2028,35097.7037862,31907.003442
2029,35097.7037862,31907.003442
2030,35097.7037862,31907.003442
2031,35005.8249805,31823.477255
2032,35005.8249805,31823.477255
2033,35005.8249805,31823.477255
2034,35005.8249805,31823.477255
2035,34913.9461748,31739.951068
2036,34913.9461748,31739.951068
2037,34913.9461748,31739.951068
2038,34913.9461748,31739.951068
