year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,33702.08,165586.18,150546.6,15871.3,141204.27,134110.38
2018,36345.09,178505.47,156827.01,16592.37,147542.6,140130.28
2019,40027.58,196500.19,165574.73,17594.58,156370.99,148515.14
2020,41816.83,205266.85,169836.44,18088.09,160672.0,152600.07
2021,43037.47,211265.1,172752.35,18429.64,163614.79,155395.02
2022,43976.13,215879.13,174995.35,18692.56,165878.48,157544.99
2023,44632.97,219108.95,176565.45,18876.78,167463.06,159049.96
2024,45194.64,221877.37,177911.26,19036.13,168821.27,160339.94
2025,45754.11,224645.79,179257.06,19197.84,170179.49,161629.92
2026,46593.88,228798.42,181275.77,19439.68,172216.81,163564.89
2027,47243.16,232028.24,191181.47,19631.91,173801.39,169302.42
2028,47798.51,234796.66,192588.63,19797.86,175159.6,170625.48
2029,48447.57,238026.48,194230.31,19990.1,176744.18,172169.04
2030,48907.5,240333.5,195402.94,20131.32,177876.03,173271.59
2031,49744.35,244486.12,197513.67,20375.64,179913.35,175256.17
2032,50578.7,248638.75,199624.41,20622.48,181950.67,177240.75
2033,51320.45,252329.98,201500.61,20841.64,183761.62,179004.82
2034,52250.52,256944.01,212733.65,21112.35,186025.31,185740.16
2035,52802.46,259712.43,214202.16,21281.13,187383.52,187096.29
2036,53640.22,263865.06,216404.92,21523.77,189420.84,189130.49
2037,54192.92,266633.48,217873.43,21691.56,190779.05,190486.62
2038,55029.13,270786.11,220076.19,21935.6,192816.37,192520.82
2039,55767.02,274477.33,222034.21,22158.05,194627.32,194328.99
2040,56694.09,279091.36,224481.72,22431.05,196891.01,196589.21
