year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,25108.61,215555.66,174884.14,38674.99,141995.37,103851.06
2018,26697.56,229024.3,189757.18,40566.44,148765.79,111825.03
2019,28875.45,247515.83,208670.16,43152.95,158061.11,122023.33
2020,29907.9,256164.12,221404.33,44394.06,162408.42,128678.92
2021,30631.11,262149.06,232567.27,45272.51,165416.93,134423.19
2022,31175.84,266594.72,242831.57,45941.92,167651.68,139645.2
2023,31568.96,269734.03,245195.22,46433.65,169229.74,140959.65
2024,31895.34,272296.11,254261.99,46847.41,170517.65,145496.61
2025,32274.58,275303.77,263795.06,47323.97,172029.54,150281.57
2026,32739.91,279040.56,274055.49,47902.44,173907.95,155455.59
2027,33135.79,282179.86,283976.61,48399.38,175486.01,160431.36
2028,33466.9,284762.2,293554.35,48820.29,176784.1,165209.6
2029,33905.08,288245.81,304040.61,49368.65,178535.24,170473.18
2030,34178.4,290321.81,313404.27,49722.7,179578.8,175117.91
2031,34654.0,294109.23,324444.54,50316.52,181482.66,180661.44
2032,35136.46,297947.29,335697.57,50919.08,183411.98,186308.19
2033,35616.44,301754.96,347088.05,51519.54,185326.02,192017.51
2034,36131.19,305846.19,358925.46,52162.21,187382.6,197955.17
2035,36461.91,308367.76,369349.36,52588.08,188650.14,203126.81
2036,36976.22,312428.61,381477.06,53232.88,190691.44,209198.81
2037,37308.73,314940.05,392143.07,53663.45,191953.9,214483.49
2038,37820.19,318950.26,404535.67,54307.48,193969.75,220676.6
2039,38232.29,322109.83,416166.24,54834.8,195558.0,226456.45
2040,38805.87,326616.25,429446.23,55555.19,197823.29,233098.6
