year,Base case cost,Modeled biomass for heat (cordwood)
2017,232683.824783,
2018,247692.944783,
2019,268067.465575,
2020,277721.546368,
2021,284690.326368,
2022,289520.26716,
2023,292742.147952,
2024,295422.547952,
2025,292951.249122,
2026,297158.209122,
2027,300319.139914,
2028,302948.539914,
2029,306629.699914,
2030,309259.099914,
2031,312940.259914,
2032,317147.299914,
2033,321360.450706,
2034,325567.570706,
2035,328197.020706,
2036,332404.140706,
